time	abs_y-present_position	abs_y-goal_position	abs_x-present_position	abs_x-goal_position	abs_z-present_position	abs_z-goal_position	bust_y-present_position	bust_y-goal_position	bust_x-present_position	bust_x-goal_position	head_z-present_position	head_z-goal_position	head_y-present_position	head_y-goal_position	l_shoulder_y-present_position	l_shoulder_y-goal_position	l_shoulder_x-present_position	l_shoulder_x-goal_position	l_arm_z-present_position	l_arm_z-goal_position	l_elbow_y-present_position	l_elbow_y-goal_position	r_shoulder_y-present_position	r_shoulder_y-goal_position	r_shoulder_x-present_position	r_shoulder_x-goal_position	r_arm_z-present_position	r_arm_z-goal_position	r_elbow_y-present_position	r_elbow_y-goal_position	l_hip_x-present_position	l_hip_x-goal_position	l_hip_z-present_position	l_hip_z-goal_position	l_hip_y-present_position	l_hip_y-goal_position	l_knee_y-present_position	l_knee_y-goal_position	l_ankle_y-present_position	l_ankle_y-goal_position	r_hip_x-present_position	r_hip_x-goal_position	r_hip_z-present_position	r_hip_z-goal_position	r_hip_y-present_position	r_hip_y-goal_position	r_knee_y-present_position	r_knee_y-goal_position	r_ankle_y-present_position	r_ankle_y-goal_position
1404232178.93000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	        0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.14000	        0.00000
1404232178.95000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	        0.04000	        0.00000	        0.44000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.14000	        0.00000
1404232178.97000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	        0.04000	        0.00000	        0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.56000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.91000	        4.00000	       -0.66000	        0.00000	        1.14000	        0.00000
1404232178.99000	        0.40000	        0.00000	        2.07000	        2.00000	        0.13000	        0.00000	       -0.04000	        0.00000	        0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.14000	        0.00000
1404232179.01000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	        0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.14000	        0.00000
1404232179.03000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	        0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.14000	        0.00000
1404232179.05000	        0.40000	        0.00000	        2.07000	        2.00000	        0.13000	        0.00000	       -0.04000	        0.00000	       -0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.56000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.14000	        0.00000
1404232179.07000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	        0.04000	        0.00000	       -0.04000	        0.00000	        0.15000	        0.00000	       -0.64000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.56000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.05000	        0.00000
1404232179.09000	        0.40000	        0.00000	        2.07000	        2.00000	        0.13000	        0.00000	        0.04000	        0.00000	        0.04000	        0.00000	        0.15000	        0.00000	        0.24000	        0.00000	        9.91000	       10.00000	       10.04000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.14000	        0.00000
1404232179.11000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	        0.04000	        0.00000	       -0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.10000	      -10.00000	       -2.07000	       -2.00000	        3.91000	        4.00000	       -0.66000	        0.00000	        1.14000	        0.00000
1404232179.13000	        0.40000	        0.00000	        2.07000	        2.00000	        0.13000	        0.00000	        0.04000	        0.00000	       -0.04000	        0.00000	        0.73000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.14000	        0.00000
1404232179.16000	        0.40000	        0.00000	        2.07000	        2.00000	        0.13000	        0.00000	       -0.04000	        0.00000	        0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.05000	        0.00000
1404232179.18000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	        0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.10000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.05000	        0.00000
1404232179.20000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	        0.04000	        0.00000	       -0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.91000	        4.00000	       -0.66000	        0.00000	        1.14000	        0.00000
1404232179.22000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	        0.04000	        0.00000	        0.04000	        0.00000	        0.15000	        0.00000	       -0.34000	        0.00000	        9.99000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.91000	        4.00000	       -0.66000	        0.00000	        1.14000	        0.00000
1404232179.24000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	        0.04000	        0.00000	        0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.56000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.10000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.57000	        0.00000	        1.14000	        0.00000
1404232179.27000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	        0.04000	        0.00000	       -0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.05000	        0.00000
1404232179.29000	        0.40000	        0.00000	        2.07000	        2.00000	        0.13000	        0.00000	       -0.04000	        0.00000	       -0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.05000	        0.00000
1404232179.31000	        0.40000	        0.00000	        2.07000	        2.00000	        0.13000	        0.00000	        0.04000	        0.00000	       -0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.56000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.05000	        0.00000
1404232179.33000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	        0.04000	        0.00000	       -0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	       10.04000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.14000	        0.00000
1404232179.35000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	        0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.05000	        0.00000
1404232179.37000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	        0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.14000	        0.00000
1404232179.39000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	        0.04000	        0.00000	        0.04000	        0.00000	       -0.44000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.65000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.05000	        0.00000
1404232179.41000	        0.40000	        0.00000	        1.98000	        2.00000	        0.13000	        0.00000	        0.04000	        0.00000	       -0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.56000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.05000	        0.00000
1404232179.43000	        0.40000	        0.00000	        1.98000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	       -0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.47000	       10.00000	        1.80000	        2.00000	        3.74000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.57000	        0.00000	        1.14000	        0.00000
1404232179.45000	        0.40000	        0.00000	        2.07000	        2.00000	        0.04000	        0.00000	        0.04000	        0.00000	        0.04000	        0.00000	        0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.56000	       10.00000	        1.80000	        2.00000	        3.65000	        4.00000	       -0.66000	        0.00000	        2.11000	        0.00000	       -9.01000	      -10.00000	       -2.07000	       -2.00000	        3.82000	        4.00000	       -0.66000	        0.00000	        1.14000	        0.00000
